Year,Month,Day,country,country_txt,region,region_txt,provstate,city,latitude,longitude,attacktype1_txt,targtype1_txt,gname,weaptype1_txt
2017,1,7,95,Iraq,10,Middle East & North Africa,Diyala,Imam Weis,33.794651,44.892578,Unknown,Military,Islamic State of Iraq and the Levant (ISIL),Unknown
2017,1,6,60,Egypt,10,Middle East & North Africa,North Sinai,Masaeed,31.116554,33.72472,Armed Assault,Military,Unknown,Firearms
2017,1,6,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,Armed Assault,Military,Unknown,Firearms
2017,1,6,60,Egypt,10,Middle East & North Africa,North Sinai,Al-Kharouba,31.163713,33.955925,Armed Assault,Military,Unknown,Firearms
2017,1,7,95,Iraq,10,Middle East & North Africa,Al Qadisiyah,Diwaniyah,31.98958,44.923775,Assassination,Police,Unknown,Firearms
2017,1,7,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,2.059819,45.326115,Bombing/Explosion,Business,Al-Shabaab,Explosives
2017,1,7,92,India,6,South Asia,Manipur,Imphal,24.798346,93.94043,Bombing/Explosion,Police,Unknown,Explosives
2017,1,7,217,United States,1,North America,,Hudson Bend,30.411172,-97.930155,Facility/Infrastructure Attack,Religious Figures/Institutions,Anti-Muslim extremists,Incendiary
2017,1,7,92,India,6,South Asia,Haryana,Badshapur,28.398271,77.053568,Armed Assault,Military,Unknown,Firearms
2017,1,7,160,Philippines,5,Southeast Asia,Ilocos Sur,San Ramon,17.68098,120.42448,Assassination,Journalists & Media,Unknown,Firearms
2017,1,7,147,Nigeria,11,Sub-Saharan Africa,Yobe,Buni Yadi,11.247069,12.01246,Armed Assault,Military,Boko Haram,Firearms
2017,1,7,200,Syria,10,Middle East & North Africa,Aleppo,Azaz,36.585438,37.046921,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,1,7,147,Nigeria,11,Sub-Saharan Africa,Kaduna,Tsonje,9.614603,8.39358,Armed Assault,Private Citizens & Property,Fulani extremists,Firearms
2017,1,7,217,United States,1,North America,Texas,Fort Worth,32.713541,-97.355277,Facility/Infrastructure Attack,Religious Figures/Institutions,Unknown,Incendiary
2017,1,7,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,Armed Assault,Private Citizens & Property,Unknown,Firearms
2017,1,7,95,Iraq,10,Middle East & North Africa,Babil,Qarghoul,33.029837,44.171106,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,1,7,95,Iraq,10,Middle East & North Africa,Nineveh,Bakhirah,36.214444,43.041111,Bombing/Explosion,Military,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,1,7,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,35.0325,43.646389,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,1,7,200,Syria,10,Middle East & North Africa,Aleppo,Bab,36.366199,37.512276,Unknown,Military,Islamic State of Iraq and the Levant (ISIL),Unknown
2017,1,7,153,Pakistan,6,South Asia,Sindh,Karachi,24.891115,67.143311,Armed Assault,Business,Unknown,Firearms
2017,1,7,4,Afghanistan,6,South Asia,Paktika,Urgun district,32.861513,69.126826,Bombing/Explosion,Unknown,Unknown,Explosives
2017,1,7,92,India,6,South Asia,Jharkhand,Roam,22.33148,85.396183,Facility/Infrastructure Attack,Business,Communist Party of India - Maoist (CPI-Maoist),Incendiary
2017,1,7,4,Afghanistan,6,South Asia,Nimroz,Khash Rod district,31.662674,63.014758,Bombing/Explosion,Military,Unknown,Explosives
2017,1,7,4,Afghanistan,6,South Asia,Nangarhar,Shamsha Pur,34.415278,70.278333,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,Unknown
2017,1,7,138,Myanmar,5,Southeast Asia,Rakhine,Norula,20.824107,92.369022,Armed Assault,Police,Unknown,Firearms
2017,1,8,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Jerusalem,31.784838,35.224613,Unarmed Assault,Military,Groups of Martyr Baha Eleyan,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)"
2017,1,8,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,1,8,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,1,8,214,Ukraine,9,Eastern Europe,Odessa,Odessa,46.482526,30.72331,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,1,8,4,Afghanistan,6,South Asia,Farah,Bakwa district,32.230825,62.920592,Bombing/Explosion,Unknown,Taliban,Explosives
2017,1,8,4,Afghanistan,6,South Asia,Zabul,Argahandab district,32.401287,66.813451,Unknown,Military,Taliban,Unknown
2017,1,8,603,United Kingdom,8,Western Europe,England,Braintree,51.876375,0.552733,Facility/Infrastructure Attack,Religious Figures/Institutions,Anti-Muslim extremists,Incendiary
2017,1,8,92,India,6,South Asia,Bihar,Dhelwa Gossai,25.611,85.144,Assassination,Private Citizens & Property,Unknown,Firearms
2017,1,8,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Kwayine,9.398333,12.364167,Hostage Taking (Kidnapping),Private Citizens & Property,Fulani extremists,Firearms
2017,1,8,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Gidan Dadi,9.455541,12.152552,Hostage Taking (Kidnapping),Private Citizens & Property,Fulani extremists,Firearms
2017,1,8,147,Nigeria,11,Sub-Saharan Africa,Adamawa,Karlahi,9.455541,12.152552,Armed Assault,Private Citizens & Property,Fulani extremists,Firearms
2017,1,8,147,Nigeria,11,Sub-Saharan Africa,Borno,Garki Muna,11.831098,13.150967,Bombing/Explosion,Military,Boko Haram,Explosives
2017,1,8,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,Bombing/Explosion,Terrorists/Non-State Militia,Boko Haram,Explosives
2017,1,8,147,Nigeria,11,Sub-Saharan Africa,Borno,Maiduguri,11.840929,13.141459,Bombing/Explosion,Terrorists/Non-State Militia,Boko Haram,Explosives
2017,1,8,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Business,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,1,8,200,Syria,10,Middle East & North Africa,Homs,Palmyra district,34.554427,38.282841,Bombing/Explosion,Utilities,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,1,8,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,1,8,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,1,8,113,Libya,10,Middle East & North Africa,Misrata,Bir Tirfas,31.737312,14.279443,Facility/Infrastructure Attack,Utilities,Al-Zawiya Syndicates Council,Firearms
2017,1,8,123,Mali,11,Sub-Saharan Africa,Timbuktu,Unknown,16.598013,-3.392022,Bombing/Explosion,Military,Unknown,Explosives
2017,1,8,158,Paraguay,3,South America,San Pedro,Rio Verde,-23.759724,-56.494923,Armed Assault,Private Citizens & Property,Paraguayan People's Army (EPP),Firearms
2017,1,9,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,Bombing/Explosion,Police,Sinai Province of the Islamic State,Explosives
2017,1,9,153,Pakistan,6,South Asia,Balochistan,Mastung,29.803965,66.85099,Bombing/Explosion,Unknown,Unknown,Explosives
2017,1,9,45,Colombia,3,South America,Arauca,Cano Cuarteles,6.617778,-71.109722,Armed Assault,Military,National Liberation Army of Colombia (ELN),Firearms
2017,1,9,45,Colombia,3,South America,Arauca,Tame,6.45929,-71.736282,Armed Assault,Military,National Liberation Army of Colombia (ELN),Firearms
2017,1,9,45,Colombia,3,South America,Tolima,San Rafael,4.763119,-75.030572,Armed Assault,Police,Unknown,Firearms
2017,1,9,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Armed Assault,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Firearms
2017,1,9,95,Iraq,10,Middle East & North Africa,Al Anbar,Albu Alwan,33.438056,44.016667,Bombing/Explosion,Business,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,1,9,95,Iraq,10,Middle East & North Africa,Al Anbar,Albu Alwan,33.438056,44.016667,Bombing/Explosion,Unknown,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,1,9,60,Egypt,10,Middle East & North Africa,North Sinai,Masaeed,31.116554,33.72472,Armed Assault,Police,Sinai Province of the Islamic State,Firearms
2017,1,9,160,Philippines,5,Southeast Asia,Zamboanga Sibugay,Unknown,7.131007,122.268829,Hostage Taking (Barricade Incident),Maritime,Unknown,Firearms
2017,1,9,95,Iraq,10,Middle East & North Africa,Nineveh,Ayn al-Hisyan,36.318344,42.21035,Unknown,Military,Islamic State of Iraq and the Levant (ISIL),Unknown
2017,1,8,4,Afghanistan,6,South Asia,Badakhshan,Deh Bala,37.298889,70.563889,Bombing/Explosion,Police,Taliban,Explosives
2017,1,9,92,India,6,South Asia,Jammu and Kashmir,Battal,32.930556,74.4064,Armed Assault,Government (General),Lashkar-e-Taiba (LeT),Explosives
2017,1,9,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,1,5,121,Malaysia,5,Southeast Asia,Selangor,Seri Kembangan,3.015301,101.712396,Armed Assault,Business,Unknown,Melee
2017,1,9,92,India,6,South Asia,Jharkhand,Khunti district,23.07976,85.276707,Unarmed Assault,Utilities,People's Liberation Front of India,Incendiary
2017,1,9,4,Afghanistan,6,South Asia,Helmand,Gereshk,31.825871,64.576431,Armed Assault,Private Citizens & Property,Taliban,Firearms
2017,1,9,4,Afghanistan,6,South Asia,Zabul,Shahr-e Safa district,31.802043,66.32434,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,1,9,160,Philippines,5,Southeast Asia,Metropolitan Manila,Pasig City,14.58251,121.084236,Assassination,Government (General),Unknown,Firearms
2017,1,9,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Peshawar,34.000642,71.426497,Bombing/Explosion,Unknown,Unknown,Explosives
2017,1,9,200,Syria,10,Middle East & North Africa,Al Hasakah,Qamishli,37.05336,41.227345,Bombing/Explosion,Police,Unknown,Explosives
2017,1,9,4,Afghanistan,6,South Asia,Jawzjan,Qush Tepa district,36.122909,65.42349,Armed Assault,Police,Taliban,Firearms
2017,1,9,92,India,6,South Asia,Jharkhand,Chanho,23.504769,84.977203,Bombing/Explosion,Military,Maoists,Explosives
2017,1,9,95,Iraq,10,Middle East & North Africa,Babil,Hillah,32.469238,44.416637,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives
2017,1,9,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,35.0325,43.646389,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,1,9,92,India,6,South Asia,Manipur,Tamenglong district,24.987934,93.495292,Armed Assault,Government (General),Unknown,Incendiary
2017,1,9,123,Mali,11,Sub-Saharan Africa,Kidal,Aguelhoc,19.464848,0.856393,Hostage Taking (Barricade Incident),Private Citizens & Property,Boko Haram,Melee
2017,1,10,4,Afghanistan,6,South Asia,Helmand,Lashkar Gah,31.60063,64.369652,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives
2017,1,10,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,Bombing/Explosion,Government (General),Taliban,Explosives
2017,1,10,4,Afghanistan,6,South Asia,Kabul,Kabul,34.516895,69.147011,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives
2017,1,10,4,Afghanistan,6,South Asia,Kandahar,Kandahar,31.631083,65.742226,Assassination,Government (General),Haqqani Network,Explosives
2017,1,10,37,Cameroon,11,Sub-Saharan Africa,Extreme-North,Kolofata,11.162543,14.013976,Unknown,Military,Unknown,Unknown
2017,1,10,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,Bombing/Explosion,Unknown,Unknown,Explosives
2017,1,10,65,Ethiopia,11,Sub-Saharan Africa,Amhara,Gonder,12.606383,37.461491,Bombing/Explosion,Business,Unknown,Explosives
2017,1,10,200,Syria,10,Middle East & North Africa,Idlib,Darkush,35.991705,36.393812,Hostage Taking (Kidnapping),Journalists & Media,Unknown,Firearms
2017,1,10,4,Afghanistan,6,South Asia,Nangarhar,Sayd Ahmad Khel,34.140278,70.596111,Bombing/Explosion,Police,Khorasan Chapter of the Islamic State,Explosives
2017,1,10,4,Afghanistan,6,South Asia,Nangarhar,Sayd Ahmad Khel,34.140278,70.596111,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,1,10,4,Afghanistan,6,South Asia,Zabul,Argahandab district,32.401287,66.813451,Unknown,Police,Taliban,Unknown
2017,1,10,4,Afghanistan,6,South Asia,Farah,Kanisk,32.532429,62.325817,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,1,10,160,Philippines,5,Southeast Asia,Pangasinan,Calaocan,16.070387,120.764955,Assassination,Government (General),Unknown,Firearms
2017,1,10,138,Myanmar,5,Southeast Asia,Shan,Zayan,22.96496,97.163257,Armed Assault,Military,Ta'ang National Liberation Army (TNLA),Firearms
2017,1,10,138,Myanmar,5,Southeast Asia,Shan,Mongot,22.897778,97.007222,Unknown,Military,Ta'ang National Liberation Army (TNLA),Unknown
2017,1,10,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Peshawar,34.006004,71.53743,Bombing/Explosion,Unknown,Unknown,Explosives
2017,1,10,92,India,6,South Asia,Chhattisgarh,Sukma district,18.391134,81.659273,Bombing/Explosion,Military,Maoists,Explosives
2017,1,10,153,Pakistan,6,South Asia,Punjab,Daska,32.334984,74.352882,Bombing/Explosion,Educational Institution,Unknown,Explosives
2017,1,10,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Nablus,32.222271,35.253506,Armed Assault,Military,Palestinian Extremists,Explosives
2017,1,10,209,Turkey,10,Middle East & North Africa,Gaziantep,Gaziantep,37.067631,37.37315,Bombing/Explosion,Police,Unknown,Explosives
2017,1,10,78,Greece,8,Western Europe,Attica,Athens,37.99749,23.762728,Armed Assault,Police,Organization for Revolutionary Self Defense,Firearms
2017,1,10,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Baden Khail,32.997635,70.789663,Armed Assault,Police,Tehrik-i-Taliban Pakistan (TTP),Firearms
2017,1,10,92,India,6,South Asia,Meghalaya,Dalu,25.20839,90.230948,Hostage Taking (Kidnapping),Private Citizens & Property,Achik Songna An'pachakgipa Kotok (ASAK),Fake Weapons
2017,1,10,95,Iraq,10,Middle East & North Africa,Diyala,Basmayah,33.241821,44.600452,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,1,10,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,1,10,95,Iraq,10,Middle East & North Africa,Saladin,Tarmiyah,33.669689,44.381317,Bombing/Explosion,Police,Unknown,Explosives
2017,1,10,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Hostage Taking (Kidnapping),Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Firearms
2017,1,10,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Hostage Taking (Kidnapping),Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Firearms
2017,1,10,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Hostage Taking (Kidnapping),Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Firearms
2017,1,10,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Hostage Taking (Kidnapping),Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Firearms
2017,1,10,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Hostage Taking (Kidnapping),Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Firearms
2017,1,10,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Hostage Taking (Kidnapping),Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Firearms
2017,1,10,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Hostage Taking (Kidnapping),Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Firearms
2017,1,10,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Hostage Taking (Kidnapping),Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Firearms
2017,1,10,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Government (General),Islamic State of Iraq and the Levant (ISIL),Explosives
2017,1,10,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Government (General),Islamic State of Iraq and the Levant (ISIL),Explosives
2017,1,10,92,India,6,South Asia,Jharkhand,Bharno,23.231085,84.890664,Unarmed Assault,Business,Jharkhand Sangharsh Jan Mukti Morcha,Melee
2017,1,10,45,Colombia,3,South America,Cordoba,El Cerro,8.049293,-75.57405,Assassination,Private Citizens & Property,Unknown,Firearms
2017,1,10,167,Russia,9,Eastern Europe,Rostov,Rostov-on-Don,47.235714,39.701505,Assassination,Journalists & Media,Misanthropic Division,Firearms
2017,1,11,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,Unknown,Police,Sinai Province of the Islamic State,Unknown
2017,1,11,37,Cameroon,11,Sub-Saharan Africa,Extreme-North,Dougue,10.631559,14.658782,Bombing/Explosion,Terrorists/Non-State Militia,Boko Haram,Explosives
2017,1,11,37,Cameroon,11,Sub-Saharan Africa,Extreme-North,Kolofata,11.162543,14.013976,Bombing/Explosion,Unknown,Unknown,Explosives
2017,1,11,37,Cameroon,11,Sub-Saharan Africa,Extreme-North,Kolofata,11.162543,14.013976,Unknown,Military,Unknown,Unknown
2017,1,11,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,1,12,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives
2017,1,11,123,Mali,11,Sub-Saharan Africa,Segou,Macina district,13.962749,-5.357773,Bombing/Explosion,Military,Unknown,Explosives
2017,1,11,123,Mali,11,Sub-Saharan Africa,Segou,Founou,13.874716,-5.278348,Bombing/Explosion,Unknown,Unknown,Explosives
2017,1,11,4,Afghanistan,6,South Asia,Nangarhar,Jalalabad,34.417122,70.449593,Bombing/Explosion,Police,Khorasan Chapter of the Islamic State,Explosives
2017,1,11,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065,Armed Assault,Military,Muslim extremists,Firearms
2017,1,11,60,Egypt,10,Middle East & North Africa,North Sinai,Sheikh Zuweid,31.212225,34.117065,Armed Assault,Military,Muslim extremists,Firearms
2017,1,11,60,Egypt,10,Middle East & North Africa,North Sinai,Arish,31.126646,33.800865,Armed Assault,Police,Sinai Province of the Islamic State,Firearms
2017,1,11,200,Syria,10,Middle East & North Africa,Aleppo,Aleppo,36.201721,37.14352,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,1,10,1003,Kosovo,9,Eastern Europe,Kosovska Mitrovica,Mitrovica,42.891391,20.865999,Bombing/Explosion,Government (General),Unknown,Explosives
2017,1,11,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives
2017,1,12,113,Libya,10,Middle East & North Africa,Tripoli,Tripoli,32.867867,13.189067,Unknown,Government (General),Unknown,Unknown
2017,1,12,113,Libya,10,Middle East & North Africa,Tripoli,Tripoli,32.867867,13.189067,Unknown,Government (General),Unknown,Unknown
